id,problem_id,question,answer,tag
18867,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (i - 1 > n) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
}
",4
18868,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  let result = [];
  while (i < n) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }

}
",4
18869,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (n < i - 1) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18870,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 1;
  while (n >= i) {
    result.push(i);
    i += 2;
  }
  return i;
}
",4
18871,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 1;
  while (i <= n) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18872,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (n >= i) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18873,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (n + 1 < i) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18874,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (n + 1 > i) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18875,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  const result = [];
  while (n <= i) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18876,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  let result = [];
  while (i - 1 <= n) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18877,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (n >= i - 1) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18878,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 1;
  while (n >= i - 1) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }

}
",4
18879,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (n < i - 1) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
}
",4
18880,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  let result = [];
  while (i <= n) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18881,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (n > i - 1) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18882,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  const result = [];
  while (i <= n) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18883,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 0;
  while (i - 1 < n) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }

}
",4
18884,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  const result = [];
  while (i < n) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18885,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (i - 1 > n) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18886,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  const result = [];
  while (n >= i - 1) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }

}
",4
18887,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 0;
  while (n >= i) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }

}
",4
18888,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 1;
  while (n < i - 1) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18889,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 0;
  while (i < n) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }

}
",4
18890,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (i - 1 <= n) {
    result.push(i);
    i += 2;
  }
  return i;
}
",4
18891,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (i - 1 > n) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18892,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 0;
  while (n > i) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }

}
",4
18893,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (i > n + 1) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18894,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (i - 1 > n) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18895,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (n > i - 1) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18896,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (n + 1 < i) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18897,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (i <= n + 1) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18898,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  const result = [];
  while (i <= n + 1) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18899,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 0;
  while (i - 1 < n) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18900,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (n + 1 < i) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
}
",4
18901,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (n < i - 1) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
}
",4
18902,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  let result = [];
  while (i - 1 > n) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
}
",4
18903,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (n >= i) {
    result.push(i);
    i += 2;
  }
  return n;
}
",4
18904,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 0;
  while (n >= i) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18905,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (n + 1 > i) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18906,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 0;
  while (i < n) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18907,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (i < n) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18908,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 0;
  while (n + 1 > i) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18909,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 0;
  while (n < i - 1) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18910,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (n >= i - 1) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18911,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (i < n + 1) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18912,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 1;
  while (n <= i) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18913,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (n + 1 > i) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18914,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (n >= i - 1) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }

}
",4
18915,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (n < i - 1) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18916,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 0;
  while (i >= n) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
}
",4
18917,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 0;
  while (i >= n) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18918,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 1;
  while (i <= n + 1) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18919,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (n >= i) {
    result.push(i);
    i += 2;
  }
  return n;
}
",4
18920,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  const result = [];
  while (n >= i) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }

}
",4
18921,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  const result = [];
  while (i - 1 > n) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18922,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 0;
  while (n + 1 > i) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }

}
",4
18923,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (n + 1 <= i) {
    result.push(i);
    i += 2;
  }
  return n;
}
",4
18924,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 1;
  while (i - 1 < n) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }

}
",4
18925,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 0;
  while (i < n) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18926,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (i < n + 1) {
    result.push(i);
    i += 2;
  }

}
",4
18927,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (i < n) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }

}
",4
18928,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 0;
  while (i > n + 1) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18929,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  let result = [];
  while (i <= n) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18930,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 0;
  while (i - 1 < n) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18931,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (n + 1 > i) {
    result.push(i);
    i += 2;
  }
  return n;
}
",4
18932,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (i < n + 1) {
    result.push(i);
    i += 2;
  }
  return n;
}
",4
18933,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (n >= i) {
    result.push(i);
    i += 2;
  }
  return i;
}
",4
18934,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (i < n) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }

}
",4
18935,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 0;
  while (i >= n) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18936,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (n > i - 1) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18937,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (i - 1 > n) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18938,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 0;
  while (n < i - 1) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18939,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 1;
  while (n >= i - 1) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18940,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (i >= n) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18941,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  const result = [];
  while (n < i - 1) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
}
",4
18942,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 1;
  while (i > n + 1) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
}
",4
18943,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  let result = [];
  while (n >= i - 1) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }

}
",4
18944,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 0;
  while (i < n) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18945,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  const result = [];
  while (n + 1 >= i) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18946,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 0;
  while (i <= n) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18947,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 0;
  while (i < n + 1) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18948,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (i - 1 > n) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18949,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (i >= n) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18950,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (i - 1 > n) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18951,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (i < n) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18952,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (n + 1 < i) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18953,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  let result = [];
  while (i <= n + 1) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18954,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  let result = [];
  while (n < i - 1) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18955,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (n <= i) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
}
",4
18956,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (i - 1 > n) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18957,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (i < n + 1) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }

}
",4
18958,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (i < n) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18959,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (i < n) {
    result.push(i);
    i += 2;
  }

}
",4
18960,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (n < i - 1) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
}
",4
18961,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  let result = [];
  while (i - 1 < n) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18962,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  let result = [];
  while (i > n + 1) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
}
",4
18963,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  const result = [];
  while (i <= n + 1) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18964,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  let result = [];
  while (i - 1 > n) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18965,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (n <= i) {
    result.push(i);
    i += 2;
  }
  return n;
}
",4
18966,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 1;
  while (i - 1 < n) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18967,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (i < n + 1) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18968,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 1;
  while (i <= n) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }

}
",4
18969,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (i > n + 1) {
    result.push(i);
    i += 2;
  }
  return i;
}
",4
18970,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 0;
  while (n + 1 >= i) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18971,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  let result = [];
  while (i <= n + 1) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18972,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 1;
  while (i > n + 1) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18973,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (i - 1 < n) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18974,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (n >= i - 1) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }
  return result;
}
",4
18975,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 1;
  let result = [];
  while (n <= i - 1) {
    result.push(i);
    i += 2;
  }
}
",4
18976,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let i = 0;
  const result = [];
  while (n + 1 >= i) {
    if (i % 2 == 1) {
      result.push(i);
    }
    i++;
  }
  return i;
}
",4
18977,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  let result = [];
  let i = 1;
  while (n > i - 1) {
    if (i % 2 != 0) {
      result.push(i);
    }
    i++;
  }
  return n;
}
",4
18978,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 0;
  while (i <= n) {
    if (1 == i % 2) {
      result.push(i);
    }
    i++;
  }

}
",4
18979,9,"Write a JavaScript function that returns in an array the odd numbers from 1 to N using a ""while"" loop.
","function oddNumbers(n) {
  const result = [];
  let i = 0;
  while (i - 1 <= n) {
    if (0 != i % 2) {
      result.push(i);
    }
    i++;
  }

}
",4
